"point","species","dead","ba","n.serrata","n.cryptomeria","n.fagus","n.crispula","n.broad","n.conifer","ba.serrata","ba.cryptomeria","ba.fagus","ba.crispula","ba.broad","ba.conifer","fagus.100","broad.100","conifer.100","grass.100","shannon.100","fagus.1000","broad.1000","conifer.1000","grass.1000","shannon.1000","altitude","distance"
"152","serrata",FALSE,78.5398163397448,6,10,0,0,0,0,471.238898038469,785.398163397448,0,0,0,0,0,0.106173920658516,0.893826079341484,0,0.626908831306028,0,0.460347006488479,0.362225676935981,0,1.17308952118827,161.300003051758,506.072933920883
"152","serrata",FALSE,78.5398163397448,6,10,0,0,0,0,471.238898038469,785.398163397448,0,0,0,0,0,0.106173920658516,0.893826079341484,0,0.626908831306028,0,0.460347006488479,0.362225676935981,0,1.17308952118827,161.300003051758,506.072933920883
"152","serrata",FALSE,78.5398163397448,6,10,0,0,0,0,471.238898038469,785.398163397448,0,0,0,0,0,0.106173920658516,0.893826079341484,0,0.626908831306028,0,0.460347006488479,0.362225676935981,0,1.17308952118827,161.300003051758,506.072933920883
"153","serrata",FALSE,78.5398163397448,5,5,0,0,3,0,392.699081698724,1021.01761241668,0,0,1492.25651045515,0,0,0.748445332256564,0.251554667743436,0,0.564036685269849,0,0.493153314385764,0.375754045935732,0,1.11745387821147,185.199996948242,196.137256442314
"153","serrata",FALSE,78.5398163397448,5,5,0,0,3,0,392.699081698724,1021.01761241668,0,0,1492.25651045515,0,0,0.748445332256564,0.251554667743436,0,0.564036685269849,0,0.493153314385764,0.375754045935732,0,1.11745387821147,185.199996948242,196.137256442314
"153","serrata",FALSE,78.5398163397448,5,5,0,0,3,0,392.699081698724,1021.01761241668,0,0,1492.25651045515,0,0,0.748445332256564,0.251554667743436,0,0.564036685269849,0,0.493153314385764,0.375754045935732,0,1.11745387821147,185.199996948242,196.137256442314
"153","serrata",FALSE,78.5398163397448,5,5,0,0,3,0,392.699081698724,1021.01761241668,0,0,1492.25651045515,0,0,0.748445332256564,0.251554667743436,0,0.564036685269849,0,0.493153314385764,0.375754045935732,0,1.11745387821147,185.199996948242,196.137256442314
"153","serrata",FALSE,78.5398163397448,5,5,0,0,3,0,392.699081698724,1021.01761241668,0,0,1492.25651045515,0,0,0.748445332256564,0.251554667743436,0,0.564036685269849,0,0.493153314385764,0.375754045935732,0,1.11745387821147,185.199996948242,196.137256442314
"154","serrata",FALSE,78.5398163397448,5,4,0,0,2,0,392.699081698724,942.477796076938,0,0,2670.35375555132,0,0,0.602962041880219,0.397037958119781,0,0.671792368683197,0,0.482098601506597,0.431985267713099,0,1.05915593306584,204.199996948242,51.245068937793
"154","serrata",FALSE,78.5398163397448,5,4,0,0,2,0,392.699081698724,942.477796076938,0,0,2670.35375555132,0,0,0.602962041880219,0.397037958119781,0,0.671792368683197,0,0.482098601506597,0.431985267713099,0,1.05915593306584,204.199996948242,51.245068937793
"154","serrata",FALSE,78.5398163397448,5,4,0,0,2,0,392.699081698724,942.477796076938,0,0,2670.35375555132,0,0,0.602962041880219,0.397037958119781,0,0.671792368683197,0,0.482098601506597,0.431985267713099,0,1.05915593306584,204.199996948242,51.245068937793
"154","serrata",FALSE,78.5398163397448,5,4,0,0,2,0,392.699081698724,942.477796076938,0,0,2670.35375555132,0,0,0.602962041880219,0.397037958119781,0,0.671792368683197,0,0.482098601506597,0.431985267713099,0,1.05915593306584,204.199996948242,51.245068937793
"154","serrata",FALSE,78.5398163397448,5,4,0,0,2,0,392.699081698724,942.477796076938,0,0,2670.35375555132,0,0,0.602962041880219,0.397037958119781,0,0.671792368683197,0,0.482098601506597,0.431985267713099,0,1.05915593306584,204.199996948242,51.245068937793
"155","serrata",FALSE,78.5398163397448,5,0,0,0,12,0,392.699081698724,0,0,0,1570.7963267949,0,0,0.438410429562864,0.561589570437136,0,0.685541327542438,0,0.49550425504652,0.413373102135882,0,1.06196042042661,198,15.3060475542288
"155","serrata",FALSE,78.5398163397448,5,0,0,0,12,0,392.699081698724,0,0,0,1570.7963267949,0,0,0.438410429562864,0.561589570437136,0,0.685541327542438,0,0.49550425504652,0.413373102135882,0,1.06196042042661,198,15.3060475542288
"155","serrata",FALSE,78.5398163397448,5,0,0,0,12,0,392.699081698724,0,0,0,1570.7963267949,0,0,0.438410429562864,0.561589570437136,0,0.685541327542438,0,0.49550425504652,0.413373102135882,0,1.06196042042661,198,15.3060475542288
"155","serrata",FALSE,78.5398163397448,5,0,0,0,12,0,392.699081698724,0,0,0,1570.7963267949,0,0,0.438410429562864,0.561589570437136,0,0.685541327542438,0,0.49550425504652,0.413373102135882,0,1.06196042042661,198,15.3060475542288
"155","serrata",FALSE,78.5398163397448,5,0,0,0,12,0,392.699081698724,0,0,0,1570.7963267949,0,0,0.438410429562864,0.561589570437136,0,0.685541327542438,0,0.49550425504652,0.413373102135882,0,1.06196042042661,198,15.3060475542288
"156","serrata",FALSE,78.5398163397448,3,0,0,0,4,1,235.619449019234,0,0,0,314.159265358979,78.5398163397448,0,0.135145913238068,0.864854086761932,0,0.396053096497484,0,0.519138663023374,0.438353920041349,0,0.95849102876853,239.800003051758,0
"156","serrata",FALSE,78.5398163397448,3,0,0,0,4,1,235.619449019234,0,0,0,314.159265358979,78.5398163397448,0,0.135145913238068,0.864854086761932,0,0.396053096497484,0,0.519138663023374,0.438353920041349,0,0.95849102876853,239.800003051758,0
"156","serrata",FALSE,78.5398163397448,3,0,0,0,4,1,235.619449019234,0,0,0,314.159265358979,78.5398163397448,0,0.135145913238068,0.864854086761932,0,0.396053096497484,0,0.519138663023374,0.438353920041349,0,0.95849102876853,239.800003051758,0
"157","crispula",FALSE,78.5398163397448,0,5,0,4,0,0,0,392.699081698724,0,2199.11485751285,0,0,0,0.12167510460111,0.878324895398889,0,0.370249287353017,0,0.532942433986598,0.44746964192374,0,0.864888083282254,263.700012207031,11.0410035412966
"157","crispula",FALSE,706.858347057703,0,5,0,4,0,0,0,392.699081698724,0,2199.11485751285,0,0,0,0.12167510460111,0.878324895398889,0,0.370249287353017,0,0.532942433986598,0.44746964192374,0,0.864888083282254,263.700012207031,11.0410035412966
"157","crispula",FALSE,706.858347057703,0,5,0,4,0,0,0,392.699081698724,0,2199.11485751285,0,0,0,0.12167510460111,0.878324895398889,0,0.370249287353017,0,0.532942433986598,0.44746964192374,0,0.864888083282254,263.700012207031,11.0410035412966
"157","crispula",FALSE,706.858347057703,0,5,0,4,0,0,0,392.699081698724,0,2199.11485751285,0,0,0,0.12167510460111,0.878324895398889,0,0.370249287353017,0,0.532942433986598,0.44746964192374,0,0.864888083282254,263.700012207031,11.0410035412966
"158","serrata",FALSE,706.858347057703,2,0,0,2,9,0,785.398163397448,0,0,785.398163397448,706.858347057703,0,0,0.436544670855987,0.561883337765899,0,0.695888113361194,0,0.533185924725464,0.453317471217372,0,0.830389421879423,275.5,0
"158","serrata",FALSE,78.5398163397448,2,0,0,2,9,0,785.398163397448,0,0,785.398163397448,706.858347057703,0,0,0.436544670855987,0.561883337765899,0,0.695888113361194,0,0.533185924725464,0.453317471217372,0,0.830389421879423,275.5,0
"158","crispula",FALSE,706.858347057703,2,0,0,2,9,0,785.398163397448,0,0,785.398163397448,706.858347057703,0,0,0.436544670855987,0.561883337765899,0,0.695888113361194,0,0.533185924725464,0.453317471217372,0,0.830389421879423,275.5,0
"158","crispula",TRUE,78.5398163397448,2,0,0,2,9,0,785.398163397448,0,0,785.398163397448,706.858347057703,0,0,0.436544670855987,0.561883337765899,0,0.695888113361194,0,0.533185924725464,0.453317471217372,0,0.830389421879423,275.5,0
"159","crispula",FALSE,78.5398163397448,2,0,0,2,1,5,785.398163397448,0,0,157.07963267949,78.5398163397448,2905.97320457056,0,0.268728091251117,0.719587254738191,0,0.64191414046602,0,0.531447300131092,0.443191984698585,0,0.828924185666056,304.799987792969,0
"159","serrata",FALSE,706.858347057703,2,0,0,2,1,5,785.398163397448,0,0,157.07963267949,78.5398163397448,2905.97320457056,0,0.268728091251117,0.719587254738191,0,0.64191414046602,0,0.531447300131092,0.443191984698585,0,0.828924185666056,304.799987792969,0
"159","serrata",FALSE,78.5398163397448,2,0,0,2,1,5,785.398163397448,0,0,157.07963267949,78.5398163397448,2905.97320457056,0,0.268728091251117,0.719587254738191,0,0.64191414046602,0,0.531447300131092,0.443191984698585,0,0.828924185666056,304.799987792969,0
"159","crispula",FALSE,78.5398163397448,2,0,0,2,1,5,785.398163397448,0,0,157.07963267949,78.5398163397448,2905.97320457056,0,0.268728091251117,0.719587254738191,0,0.64191414046602,0,0.531447300131092,0.443191984698585,0,0.828924185666056,304.799987792969,0
"160","serrata",FALSE,78.5398163397448,3,0,0,0,6,0,235.619449019234,0,0,0,1099.55742875643,0,0,0.264703467632906,0.468260096282063,0,1.0596998793765,0,0.350529379243114,0.367909957655203,0.0110462899558476,1.22595935047801,132,882.197892672887
"160","serrata",FALSE,78.5398163397448,3,0,0,0,6,0,235.619449019234,0,0,0,1099.55742875643,0,0,0.264703467632906,0.468260096282063,0,1.0596998793765,0,0.350529379243114,0.367909957655203,0.0110462899558476,1.22595935047801,132,882.197892672887
"160","serrata",FALSE,78.5398163397448,3,0,0,0,6,0,235.619449019234,0,0,0,1099.55742875643,0,0,0.264703467632906,0.468260096282063,0,1.0596998793765,0,0.350529379243114,0.367909957655203,0.0110462899558476,1.22595935047801,132,882.197892672887
"161","serrata",FALSE,78.5398163397448,1,9,0,0,1,0,78.5398163397448,3220.13246992954,0,0,78.5398163397448,0,0,0.481940520287704,0.490141364415106,0,0.801190354592236,0,0.395608332892211,0.432178034975999,0.0036295167603928,1.12994237855768,151.199996948242,637.39364777789
"162","serrata",FALSE,78.5398163397448,5,0,0,0,3,0,392.699081698724,0,0,0,235.619449019234,0,0,0.3547222486445,0.460797407666805,0,1.03647661346855,0,0.423842235618644,0.450548252853242,0,1.04358830214472,184.300003051758,423.291793382611
"162","serrata",FALSE,78.5398163397448,5,0,0,0,3,0,392.699081698724,0,0,0,235.619449019234,0,0,0.3547222486445,0.460797407666805,0,1.03647661346855,0,0.423842235618644,0.450548252853242,0,1.04358830214472,184.300003051758,423.291793382611
"162","serrata",FALSE,78.5398163397448,5,0,0,0,3,0,392.699081698724,0,0,0,235.619449019234,0,0,0.3547222486445,0.460797407666805,0,1.03647661346855,0,0.423842235618644,0.450548252853242,0,1.04358830214472,184.300003051758,423.291793382611
"162","serrata",FALSE,78.5398163397448,5,0,0,0,3,0,392.699081698724,0,0,0,235.619449019234,0,0,0.3547222486445,0.460797407666805,0,1.03647661346855,0,0.423842235618644,0.450548252853242,0,1.04358830214472,184.300003051758,423.291793382611
"162","serrata",FALSE,78.5398163397448,5,0,0,0,3,0,392.699081698724,0,0,0,235.619449019234,0,0,0.3547222486445,0.460797407666805,0,1.03647661346855,0,0.423842235618644,0.450548252853242,0,1.04358830214472,184.300003051758,423.291793382611
"163","serrata",FALSE,78.5398163397448,1,15,0,0,1,0,78.5398163397448,1178.09724509617,0,0,78.5398163397448,0,0,0.341219970577797,0.658780029422203,0,0.641841362989258,0,0.495961697424758,0.423834582254039,0,0.928122156722555,208.199996948242,314.616874026679
"164","serrata",FALSE,78.5398163397448,1,8,0,0,5,0,78.5398163397448,628.318530717959,0,0,392.699081698724,0,0,0.150375332945182,0.849624667054818,0,0.423359588657529,0,0.518178807441034,0.413529837884934,0,0.900031997268794,221.899993896484,363.333209457269
"165","serrata",FALSE,78.5398163397448,4,10,0,0,0,0,314.159265358979,3926.99081698724,0,0,0,0,0,0.324660655487509,0.675339344512491,0,0.66829141815955,0,0.534832440580528,0.417671736666059,0,0.856052899576155,250.300003051758,152.403926499027
"165","serrata",FALSE,78.5398163397448,4,10,0,0,0,0,314.159265358979,3926.99081698724,0,0,0,0,0,0.324660655487509,0.675339344512491,0,0.66829141815955,0,0.534832440580528,0.417671736666059,0,0.856052899576155,250.300003051758,152.403926499027
"165","serrata",FALSE,78.5398163397448,4,10,0,0,0,0,314.159265358979,3926.99081698724,0,0,0,0,0,0.324660655487509,0.675339344512491,0,0.66829141815955,0,0.534832440580528,0.417671736666059,0,0.856052899576155,250.300003051758,152.403926499027
"165","serrata",FALSE,78.5398163397448,4,10,0,0,0,0,314.159265358979,3926.99081698724,0,0,0,0,0,0.324660655487509,0.675339344512491,0,0.66829141815955,0,0.534832440580528,0.417671736666059,0,0.856052899576155,250.300003051758,152.403926499027
"166","serrata",FALSE,78.5398163397448,3,0,0,0,3,0,235.619449019234,0,0,0,863.937979737193,0,0,0.628689568261349,0,0,0.659649432811558,0,0.327496079486745,0.323309863500602,0.00289534310735769,1.14232492776875,106.800003051758,821.151372809567
"166","serrata",FALSE,78.5398163397448,3,0,0,0,3,0,235.619449019234,0,0,0,863.937979737193,0,0,0.628689568261349,0,0,0.659649432811558,0,0.327496079486745,0.323309863500602,0.00289534310735769,1.14232492776875,106.800003051758,821.151372809567
"166","serrata",FALSE,78.5398163397448,3,0,0,0,3,0,235.619449019234,0,0,0,863.937979737193,0,0,0.628689568261349,0,0,0.659649432811558,0,0.327496079486745,0.323309863500602,0.00289534310735769,1.14232492776875,106.800003051758,821.151372809567
"167","serrata",FALSE,706.858347057703,1,8,0,0,2,0,706.858347057703,3141.59265358979,0,0,785.398163397448,0,0,0.656553421276681,0.014435499675935,0,0.703173958053927,0,0.391512554370161,0.371235356900259,8.74947200045377e-05,1.10519757356854,113.800003051758,587.993682829249
"168","serrata",FALSE,78.5398163397448,7,12,0,0,0,0,1178.09724509617,942.477796076938,0,0,0,0,0,0.153554241773762,0.556530845855107,0,1.07462230726216,0.00137471512660555,0.597040383645037,0.34936720215798,0,0.858829377294038,158.600006103516,223.697839927751
"168","serrata",FALSE,78.5398163397448,7,12,0,0,0,0,1178.09724509617,942.477796076938,0,0,0,0,0,0.153554241773762,0.556530845855107,0,1.07462230726216,0.00137471512660555,0.597040383645037,0.34936720215798,0,0.858829377294038,158.600006103516,223.697839927751
"168","serrata",FALSE,706.858347057703,7,12,0,0,0,0,1178.09724509617,942.477796076938,0,0,0,0,0,0.153554241773762,0.556530845855107,0,1.07462230726216,0.00137471512660555,0.597040383645037,0.34936720215798,0,0.858829377294038,158.600006103516,223.697839927751
"168","serrata",FALSE,78.5398163397448,7,12,0,0,0,0,1178.09724509617,942.477796076938,0,0,0,0,0,0.153554241773762,0.556530845855107,0,1.07462230726216,0.00137471512660555,0.597040383645037,0.34936720215798,0,0.858829377294038,158.600006103516,223.697839927751
"168","serrata",FALSE,78.5398163397448,7,12,0,0,0,0,1178.09724509617,942.477796076938,0,0,0,0,0,0.153554241773762,0.556530845855107,0,1.07462230726216,0.00137471512660555,0.597040383645037,0.34936720215798,0,0.858829377294038,158.600006103516,223.697839927751
"168","serrata",FALSE,78.5398163397448,7,12,0,0,0,0,1178.09724509617,942.477796076938,0,0,0,0,0,0.153554241773762,0.556530845855107,0,1.07462230726216,0.00137471512660555,0.597040383645037,0.34936720215798,0,0.858829377294038,158.600006103516,223.697839927751
"168","serrata",FALSE,78.5398163397448,7,12,0,0,0,0,1178.09724509617,942.477796076938,0,0,0,0,0,0.153554241773762,0.556530845855107,0,1.07462230726216,0.00137471512660555,0.597040383645037,0.34936720215798,0,0.858829377294038,158.600006103516,223.697839927751
"169","serrata",FALSE,78.5398163397448,3,6,0,0,5,0,863.937979737193,471.238898038469,0,0,392.699081698724,0,0,0.743134012969153,0.0690398354268741,0,0.719259336530914,0,0.314403224457432,0.284127851625855,0.00190106519340906,1.12132857454527,116.900001525879,840.003840494931
"169","serrata",FALSE,78.5398163397448,3,6,0,0,5,0,863.937979737193,471.238898038469,0,0,392.699081698724,0,0,0.743134012969153,0.0690398354268741,0,0.719259336530914,0,0.314403224457432,0.284127851625855,0.00190106519340906,1.12132857454527,116.900001525879,840.003840494931
"169","serrata",FALSE,706.858347057703,3,6,0,0,5,0,863.937979737193,471.238898038469,0,0,392.699081698724,0,0,0.743134012969153,0.0690398354268741,0,0.719259336530914,0,0.314403224457432,0.284127851625855,0.00190106519340906,1.12132857454527,116.900001525879,840.003840494931
"170","serrata",FALSE,78.5398163397448,1,2,0,0,0,0,78.5398163397448,1413.71669411541,0,0,0,0,0,0.228370767795376,0.539275389945589,0,1.00939163449667,0,0.387412434748659,0.280388305118935,0,1.10890370616206,126.300003051758,666.422712644647
"171","serrata",FALSE,706.858347057703,7,0,0,0,14,0,3063.05283725005,0,0,0,2356.19449019234,0,0,0.438155284503538,0.322987193669066,0,1.06859662937336,0,0.501966636883421,0.307172174394106,0,1.05573677380714,172.699996948242,371.361008117706
"171","serrata",FALSE,706.858347057703,7,0,0,0,14,0,3063.05283725005,0,0,0,2356.19449019234,0,0,0.438155284503538,0.322987193669066,0,1.06859662937336,0,0.501966636883421,0.307172174394106,0,1.05573677380714,172.699996948242,371.361008117706
"171","serrata",FALSE,78.5398163397448,7,0,0,0,14,0,3063.05283725005,0,0,0,2356.19449019234,0,0,0.438155284503538,0.322987193669066,0,1.06859662937336,0,0.501966636883421,0.307172174394106,0,1.05573677380714,172.699996948242,371.361008117706
"171","serrata",FALSE,78.5398163397448,7,0,0,0,14,0,3063.05283725005,0,0,0,2356.19449019234,0,0,0.438155284503538,0.322987193669066,0,1.06859662937336,0,0.501966636883421,0.307172174394106,0,1.05573677380714,172.699996948242,371.361008117706
"171","serrata",FALSE,706.858347057703,7,0,0,0,14,0,3063.05283725005,0,0,0,2356.19449019234,0,0,0.438155284503538,0.322987193669066,0,1.06859662937336,0,0.501966636883421,0.307172174394106,0,1.05573677380714,172.699996948242,371.361008117706
"171","serrata",FALSE,706.858347057703,7,0,0,0,14,0,3063.05283725005,0,0,0,2356.19449019234,0,0,0.438155284503538,0.322987193669066,0,1.06859662937336,0,0.501966636883421,0.307172174394106,0,1.05573677380714,172.699996948242,371.361008117706
"171","serrata",FALSE,78.5398163397448,7,0,0,0,14,0,3063.05283725005,0,0,0,2356.19449019234,0,0,0.438155284503538,0.322987193669066,0,1.06859662937336,0,0.501966636883421,0.307172174394106,0,1.05573677380714,172.699996948242,371.361008117706
"172","serrata",FALSE,78.5398163397448,13,0,0,0,9,0,1649.33614313464,0,0,0,4476.76953136545,0,0,0.527722948629782,0.356692020378329,0,0.954423033377898,0,0.551394319991665,0.324304075126789,0,0.983520254482751,222.600006103516,201.192505537085
"172","serrata",FALSE,78.5398163397448,13,0,0,0,9,0,1649.33614313464,0,0,0,4476.76953136545,0,0,0.527722948629782,0.356692020378329,0,0.954423033377898,0,0.551394319991665,0.324304075126789,0,0.983520254482751,222.600006103516,201.192505537085
"172","serrata",FALSE,78.5398163397448,13,0,0,0,9,0,1649.33614313464,0,0,0,4476.76953136545,0,0,0.527722948629782,0.356692020378329,0,0.954423033377898,0,0.551394319991665,0.324304075126789,0,0.983520254482751,222.600006103516,201.192505537085
"172","serrata",FALSE,78.5398163397448,13,0,0,0,9,0,1649.33614313464,0,0,0,4476.76953136545,0,0,0.527722948629782,0.356692020378329,0,0.954423033377898,0,0.551394319991665,0.324304075126789,0,0.983520254482751,222.600006103516,201.192505537085
"172","serrata",FALSE,78.5398163397448,13,0,0,0,9,0,1649.33614313464,0,0,0,4476.76953136545,0,0,0.527722948629782,0.356692020378329,0,0.954423033377898,0,0.551394319991665,0.324304075126789,0,0.983520254482751,222.600006103516,201.192505537085
"172","serrata",FALSE,78.5398163397448,13,0,0,0,9,0,1649.33614313464,0,0,0,4476.76953136545,0,0,0.527722948629782,0.356692020378329,0,0.954423033377898,0,0.551394319991665,0.324304075126789,0,0.983520254482751,222.600006103516,201.192505537085
"172","serrata",FALSE,78.5398163397448,13,0,0,0,9,0,1649.33614313464,0,0,0,4476.76953136545,0,0,0.527722948629782,0.356692020378329,0,0.954423033377898,0,0.551394319991665,0.324304075126789,0,0.983520254482751,222.600006103516,201.192505537085
"172","serrata",FALSE,78.5398163397448,13,0,0,0,9,0,1649.33614313464,0,0,0,4476.76953136545,0,0,0.527722948629782,0.356692020378329,0,0.954423033377898,0,0.551394319991665,0.324304075126789,0,0.983520254482751,222.600006103516,201.192505537085
"172","serrata",TRUE,78.5398163397448,13,0,0,0,9,0,1649.33614313464,0,0,0,4476.76953136545,0,0,0.527722948629782,0.356692020378329,0,0.954423033377898,0,0.551394319991665,0.324304075126789,0,0.983520254482751,222.600006103516,201.192505537085
"172","serrata",FALSE,78.5398163397448,13,0,0,0,9,0,1649.33614313464,0,0,0,4476.76953136545,0,0,0.527722948629782,0.356692020378329,0,0.954423033377898,0,0.551394319991665,0.324304075126789,0,0.983520254482751,222.600006103516,201.192505537085
"172","serrata",FALSE,78.5398163397448,13,0,0,0,9,0,1649.33614313464,0,0,0,4476.76953136545,0,0,0.527722948629782,0.356692020378329,0,0.954423033377898,0,0.551394319991665,0.324304075126789,0,0.983520254482751,222.600006103516,201.192505537085
"172","serrata",TRUE,706.858347057703,13,0,0,0,9,0,1649.33614313464,0,0,0,4476.76953136545,0,0,0.527722948629782,0.356692020378329,0,0.954423033377898,0,0.551394319991665,0.324304075126789,0,0.983520254482751,222.600006103516,201.192505537085
"172","serrata",FALSE,78.5398163397448,13,0,0,0,9,0,1649.33614313464,0,0,0,4476.76953136545,0,0,0.527722948629782,0.356692020378329,0,0.954423033377898,0,0.551394319991665,0.324304075126789,0,0.983520254482751,222.600006103516,201.192505537085
"173","serrata",TRUE,78.5398163397448,6,6,0,0,3,0,1099.55742875643,1727.87595947439,0,0,2120.57504117311,0,0,0.950742407511077,0.0438292106530191,0,0.213412946312236,0,0.365079803301236,0.220002251554358,0.00815696929654092,1.12853914581172,130.399993896484,934.000567837015
"173","serrata",TRUE,78.5398163397448,6,6,0,0,3,0,1099.55742875643,1727.87595947439,0,0,2120.57504117311,0,0,0.950742407511077,0.0438292106530191,0,0.213412946312236,0,0.365079803301236,0.220002251554358,0.00815696929654092,1.12853914581172,130.399993896484,934.000567837015
"173","serrata",FALSE,78.5398163397448,6,6,0,0,3,0,1099.55742875643,1727.87595947439,0,0,2120.57504117311,0,0,0.950742407511077,0.0438292106530191,0,0.213412946312236,0,0.365079803301236,0.220002251554358,0.00815696929654092,1.12853914581172,130.399993896484,934.000567837015
"173","serrata",FALSE,78.5398163397448,6,6,0,0,3,0,1099.55742875643,1727.87595947439,0,0,2120.57504117311,0,0,0.950742407511077,0.0438292106530191,0,0.213412946312236,0,0.365079803301236,0.220002251554358,0.00815696929654092,1.12853914581172,130.399993896484,934.000567837015
"173","serrata",FALSE,78.5398163397448,6,6,0,0,3,0,1099.55742875643,1727.87595947439,0,0,2120.57504117311,0,0,0.950742407511077,0.0438292106530191,0,0.213412946312236,0,0.365079803301236,0.220002251554358,0.00815696929654092,1.12853914581172,130.399993896484,934.000567837015
"173","serrata",FALSE,706.858347057703,6,6,0,0,3,0,1099.55742875643,1727.87595947439,0,0,2120.57504117311,0,0,0.950742407511077,0.0438292106530191,0,0.213412946312236,0,0.365079803301236,0.220002251554358,0.00815696929654092,1.12853914581172,130.399993896484,934.000567837015
"174","serrata",FALSE,78.5398163397448,4,6,0,0,4,0,942.477796076938,1099.55742875643,0,0,942.477796076938,0,0,0.627707877528317,0.1353682597533,0,0.90418904260786,0,0.42487833513394,0.256228013249224,0,1.09961745956196,138,728.031152060465
"174","serrata",FALSE,706.858347057703,4,6,0,0,4,0,942.477796076938,1099.55742875643,0,0,942.477796076938,0,0,0.627707877528317,0.1353682597533,0,0.90418904260786,0,0.42487833513394,0.256228013249224,0,1.09961745956196,138,728.031152060465
"174","serrata",TRUE,78.5398163397448,4,6,0,0,4,0,942.477796076938,1099.55742875643,0,0,942.477796076938,0,0,0.627707877528317,0.1353682597533,0,0.90418904260786,0,0.42487833513394,0.256228013249224,0,1.09961745956196,138,728.031152060465
"174","serrata",TRUE,78.5398163397448,4,6,0,0,4,0,942.477796076938,1099.55742875643,0,0,942.477796076938,0,0,0.627707877528317,0.1353682597533,0,0.90418904260786,0,0.42487833513394,0.256228013249224,0,1.09961745956196,138,728.031152060465
"175","crispula",FALSE,706.858347057703,0,0,0,2,1,0,0,0,0,1413.71669411541,706.858347057703,0,0,0.70097275274146,0.105753425828578,0,0.804310402199232,0,0.505620278468488,0.281876828601672,0,1.05381366214102,148.399993896484,534.61164021386
"175","crispula",FALSE,706.858347057703,0,0,0,2,1,0,0,0,0,1413.71669411541,706.858347057703,0,0,0.70097275274146,0.105753425828578,0,0.804310402199232,0,0.505620278468488,0.281876828601672,0,1.05381366214102,148.399993896484,534.61164021386
"176","serrata",FALSE,706.858347057703,1,0,0,0,4,0,706.858347057703,0,0,0,2199.11485751286,0,0,0.766224585530358,0.233775414469643,0,0.659712290471346,0.000720922964976505,0.724300283079509,0.262916525669897,0,0.661499629251059,210.699996948242,0
"177","crispula",FALSE,78.5398163397448,2,0,0,1,5,0,785.398163397448,0,0,78.5398163397448,1021.01761241668,0,0,0.831002143705303,0.159860076819353,0,0.489838968015885,0,0.385512447588864,0.201646775799022,0.0151470857698156,1.14346184863072,110.800003051758,1188.19561680303
"177","serrata",FALSE,706.858347057703,2,0,0,1,5,0,785.398163397448,0,0,78.5398163397448,1021.01761241668,0,0,0.831002143705303,0.159860076819353,0,0.489838968015885,0,0.385512447588864,0.201646775799022,0.0151470857698156,1.14346184863072,110.800003051758,1188.19561680303
"177","serrata",FALSE,78.5398163397448,2,0,0,1,5,0,785.398163397448,0,0,78.5398163397448,1021.01761241668,0,0,0.831002143705303,0.159860076819353,0,0.489838968015885,0,0.385512447588864,0.201646775799022,0.0151470857698156,1.14346184863072,110.800003051758,1188.19561680303
"178","serrata",FALSE,706.858347057703,9,0,0,0,2,0,5105.08806208341,0,0,0,785.398163397448,0,0,0.327817678477277,0.618764606434495,0,0.81913331783586,0,0.418923182856217,0.240294632912619,0.0100635571649938,1.13717267096163,133.600006103516,943.03600048061
"178","serrata",FALSE,78.5398163397448,9,0,0,0,2,0,5105.08806208341,0,0,0,785.398163397448,0,0,0.327817678477277,0.618764606434495,0,0.81913331783586,0,0.418923182856217,0.240294632912619,0.0100635571649938,1.13717267096163,133.600006103516,943.03600048061
"178","serrata",FALSE,78.5398163397448,9,0,0,0,2,0,5105.08806208341,0,0,0,785.398163397448,0,0,0.327817678477277,0.618764606434495,0,0.81913331783586,0,0.418923182856217,0.240294632912619,0.0100635571649938,1.13717267096163,133.600006103516,943.03600048061
"178","serrata",FALSE,706.858347057703,9,0,0,0,2,0,5105.08806208341,0,0,0,785.398163397448,0,0,0.327817678477277,0.618764606434495,0,0.81913331783586,0,0.418923182856217,0.240294632912619,0.0100635571649938,1.13717267096163,133.600006103516,943.03600048061
"178","serrata",FALSE,78.5398163397448,9,0,0,0,2,0,5105.08806208341,0,0,0,785.398163397448,0,0,0.327817678477277,0.618764606434495,0,0.81913331783586,0,0.418923182856217,0.240294632912619,0.0100635571649938,1.13717267096163,133.600006103516,943.03600048061
"178","serrata",FALSE,1963.49540849362,9,0,0,0,2,0,5105.08806208341,0,0,0,785.398163397448,0,0,0.327817678477277,0.618764606434495,0,0.81913331783586,0,0.418923182856217,0.240294632912619,0.0100635571649938,1.13717267096163,133.600006103516,943.03600048061
"178","serrata",FALSE,706.858347057703,9,0,0,0,2,0,5105.08806208341,0,0,0,785.398163397448,0,0,0.327817678477277,0.618764606434495,0,0.81913331783586,0,0.418923182856217,0.240294632912619,0.0100635571649938,1.13717267096163,133.600006103516,943.03600048061
"178","serrata",FALSE,78.5398163397448,9,0,0,0,2,0,5105.08806208341,0,0,0,785.398163397448,0,0,0.327817678477277,0.618764606434495,0,0.81913331783586,0,0.418923182856217,0.240294632912619,0.0100635571649938,1.13717267096163,133.600006103516,943.03600048061
